sensor_id,timestamp,location,temperature,humidity
1c:bf:ce:15:ec:4d,2020-07-12 00:58:53.499433279,IoT-Lab,26.799999237060547,78.19999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:58:55.572984219,IoT-Lab,22.3,51.3
00:0f:00:70:91:0a,2020-07-12 00:58:58.152199507,IoT-Lab,19.600000381469727,75.4000015258789
1c:bf:ce:15:ec:4d,2020-07-12 00:58:58.909276724,IoT-Lab,26.899999618530273,78.69999694824219
b8:27:eb:bf:9d:51,2020-07-12 00:58:59.262921809,IoT-Lab,22.3,51.3
b8:27:eb:bf:9d:51,2020-07-12 00:59:02.950387001,IoT-Lab,22.3,51.3
00:0f:00:70:91:0a,2020-07-12 00:59:04.120531559,IoT-Lab,19.600000381469727,75.4000015258789
1c:bf:ce:15:ec:4d,2020-07-12 00:59:05.966813564,IoT-Lab,26.799999237060547,78.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:59:06.636926174,IoT-Lab,22.3,51.3
00:0f:00:70:91:0a,2020-07-12 00:59:09.052953482,IoT-Lab,19.600000381469727,75.5
b8:27:eb:bf:9d:51,2020-07-12 00:59:10.323038101,IoT-Lab,22.3,51.4
00:0f:00:70:91:0a,2020-07-12 00:59:12.880792379,IoT-Lab,19.600000381469727,75.4000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:59:14.009147167,IoT-Lab,22.3,51.3
1c:bf:ce:15:ec:4d,2020-07-12 00:59:15.120940208,IoT-Lab,26.799999237060547,78.4000015258789
b8:27:eb:bf:9d:51,2020-07-12 00:59:17.696623802,IoT-Lab,22.3,51.3
00:0f:00:70:91:0a,2020-07-12 00:59:19.382471561,IoT-Lab,19.600000381469727,75.5
b8:27:eb:bf:9d:51,2020-07-12 00:59:21.384314299,IoT-Lab,22.3,51.3
00:0f:00:70:91:0a,2020-07-12 00:59:23.732718945,IoT-Lab,19.600000381469727,75.5999984741211
1c:bf:ce:15:ec:4d,2020-07-12 00:59:24.277103186,IoT-Lab,26.799999237060547,78.0
b8:27:eb:bf:9d:51,2020-07-12 00:59:25.071774721,IoT-Lab,22.3,51.3
00:0f:00:70:91:0a,2020-07-12 00:59:27.548366308,IoT-Lab,19.600000381469727,75.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:59:28.757491112,IoT-Lab,22.3,51.3
1c:bf:ce:15:ec:4d,2020-07-12 00:59:29.688890219,IoT-Lab,26.799999237060547,77.9000015258789
00:0f:00:70:91:0a,2020-07-12 00:59:31.903800488,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:59:32.443681955,IoT-Lab,22.3,51.3
1c:bf:ce:15:ec:4d,2020-07-12 00:59:35.637358904,IoT-Lab,26.799999237060547,77.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:59:36.129136801,IoT-Lab,22.3,51.3
1c:bf:ce:15:ec:4d,2020-07-12 00:59:39.445063829,IoT-Lab,26.799999237060547,77.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:59:39.816940308,IoT-Lab,22.3,51.2
00:0f:00:70:91:0a,2020-07-12 00:59:41.623788118,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:59:43.504390240,IoT-Lab,22.3,51.2
b8:27:eb:bf:9d:51,2020-07-12 00:59:47.089529037,IoT-Lab,22.3,51.2
00:0f:00:70:91:0a,2020-07-12 00:59:48.661879301,IoT-Lab,19.600000381469727,75.5999984741211
1c:bf:ce:15:ec:4d,2020-07-12 00:59:50.198924303,IoT-Lab,26.799999237060547,77.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:59:50.787997007,IoT-Lab,22.3,51.2
00:0f:00:70:91:0a,2020-07-12 00:59:54.087968826,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 00:59:54.472954512,IoT-Lab,22.3,51.2
1c:bf:ce:15:ec:4d,2020-07-12 00:59:55.613682032,IoT-Lab,26.799999237060547,77.69999694824219
00:0f:00:70:91:0a,2020-07-12 00:59:57.908899307,IoT-Lab,19.600000381469727,75.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 00:59:58.178659916,IoT-Lab,22.3,51.2
b8:27:eb:bf:9d:51,2020-07-12 01:00:01.866061211,IoT-Lab,22.4,51.2
00:0f:00:70:91:0a,2020-07-12 01:00:02.795492172,IoT-Lab,19.600000381469727,75.5999984741211
1c:bf:ce:15:ec:4d,2020-07-12 01:00:04.836607695,IoT-Lab,26.899999618530273,77.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 01:00:05.808132887,IoT-Lab,22.4,51.2
00:0f:00:70:91:0a,2020-07-12 01:00:07.148686886,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:00:09.494086742,IoT-Lab,22.4,51.2
b8:27:eb:bf:9d:51,2020-07-12 01:00:13.179863691,IoT-Lab,22.3,51.1
00:0f:00:70:91:0a,2020-07-12 01:00:14.753523827,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:00:16.865575314,IoT-Lab,22.4,51.2
00:0f:00:70:91:0a,2020-07-12 01:00:19.106182814,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:00:20.551361561,IoT-Lab,22.4,51.2
1c:bf:ce:15:ec:4d,2020-07-12 01:00:20.653311253,IoT-Lab,26.799999237060547,77.5999984741211
00:0f:00:70:91:0a,2020-07-12 01:00:23.456914902,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:00:24.236156464,IoT-Lab,22.4,51.2
1c:bf:ce:15:ec:4d,2020-07-12 01:00:25.000984429,IoT-Lab,26.899999618530273,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:00:27.922101498,IoT-Lab,22.4,51.2
1c:bf:ce:15:ec:4d,2020-07-12 01:00:28.805038929,IoT-Lab,26.799999237060547,77.0
00:0f:00:70:91:0a,2020-07-12 01:00:31.568974733,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:00:31.607273102,IoT-Lab,22.4,51.2
1c:bf:ce:15:ec:4d,2020-07-12 01:00:34.217933178,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:00:35.226303816,IoT-Lab,22.4,51.2
00:0f:00:70:91:0a,2020-07-12 01:00:35.382577658,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:00:38.915769815,IoT-Lab,22.4,51.2
00:0f:00:70:91:0a,2020-07-12 01:00:40.809818745,IoT-Lab,19.600000381469727,75.5999984741211
1c:bf:ce:15:ec:4d,2020-07-12 01:00:41.770651579,IoT-Lab,26.899999618530273,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:00:42.600813389,IoT-Lab,22.4,51.2
b8:27:eb:bf:9d:51,2020-07-12 01:00:46.541458845,IoT-Lab,22.4,51.2
1c:bf:ce:15:ec:4d,2020-07-12 01:00:46.649518728,IoT-Lab,26.799999237060547,77.5999984741211
00:0f:00:70:91:0a,2020-07-12 01:00:48.391602039,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:00:50.228036404,IoT-Lab,22.4,51.2
1c:bf:ce:15:ec:4d,2020-07-12 01:00:53.132999897,IoT-Lab,26.799999237060547,77.5
b8:27:eb:bf:9d:51,2020-07-12 01:00:53.914032459,IoT-Lab,22.4,51.2
00:0f:00:70:91:0a,2020-07-12 01:00:54.352081299,IoT-Lab,19.600000381469727,75.5999984741211
1c:bf:ce:15:ec:4d,2020-07-12 01:00:56.934919119,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:00:57.600377083,IoT-Lab,22.4,51.2
b8:27:eb:bf:9d:51,2020-07-12 01:01:01.286530495,IoT-Lab,22.4,51.2
00:0f:00:70:91:0a,2020-07-12 01:01:04.617992163,IoT-Lab,19.600000381469727,75.5
b8:27:eb:bf:9d:51,2020-07-12 01:01:04.973464012,IoT-Lab,22.4,51.2
1c:bf:ce:15:ec:4d,2020-07-12 01:01:05.076754808,IoT-Lab,26.899999618530273,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:01:08.659293890,IoT-Lab,22.4,51.2
1c:bf:ce:15:ec:4d,2020-07-12 01:01:08.883506298,IoT-Lab,26.799999237060547,77.30000305175781
00:0f:00:70:91:0a,2020-07-12 01:01:09.546109438,IoT-Lab,19.600000381469727,75.5
b8:27:eb:bf:9d:51,2020-07-12 01:01:12.345058203,IoT-Lab,22.4,51.2
1c:bf:ce:15:ec:4d,2020-07-12 01:01:12.692560434,IoT-Lab,26.899999618530273,77.5999984741211
00:0f:00:70:91:0a,2020-07-12 01:01:13.897182941,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:01:16.278865099,IoT-Lab,22.4,51.2
b8:27:eb:bf:9d:51,2020-07-12 01:01:19.963999271,IoT-Lab,22.4,51.3
1c:bf:ce:15:ec:4d,2020-07-12 01:01:20.240489960,IoT-Lab,26.799999237060547,77.5999984741211
00:0f:00:70:91:0a,2020-07-12 01:01:20.928913832,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:01:23.650028944,IoT-Lab,22.4,51.3
00:0f:00:70:91:0a,2020-07-12 01:01:25.280966043,IoT-Lab,19.600000381469727,75.5999984741211
1c:bf:ce:15:ec:4d,2020-07-12 01:01:25.645201445,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:01:27.335771799,IoT-Lab,22.4,51.3
1c:bf:ce:15:ec:4d,2020-07-12 01:01:30.522533894,IoT-Lab,26.899999618530273,77.5999984741211
00:0f:00:70:91:0a,2020-07-12 01:01:30.706752777,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:01:31.021751642,IoT-Lab,22.4,51.3
1c:bf:ce:15:ec:4d,2020-07-12 01:01:34.330874920,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:01:34.961219788,IoT-Lab,22.4,51.3
1c:bf:ce:15:ec:4d,2020-07-12 01:01:38.134158611,IoT-Lab,26.899999618530273,77.69999694824219
b8:27:eb:bf:9d:51,2020-07-12 01:01:38.643423557,IoT-Lab,22.4,51.3
00:0f:00:70:91:0a,2020-07-12 01:01:39.356943130,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:01:42.329197884,IoT-Lab,22.5,51.3
00:0f:00:70:91:0a,2020-07-12 01:01:43.173201084,IoT-Lab,19.600000381469727,75.5999984741211
1c:bf:ce:15:ec:4d,2020-07-12 01:01:44.079206705,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:01:46.015157938,IoT-Lab,22.4,51.1
1c:bf:ce:15:ec:4d,2020-07-12 01:01:48.421923399,IoT-Lab,26.799999237060547,77.5999984741211
00:0f:00:70:91:0a,2020-07-12 01:01:49.137605190,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:01:49.701275110,IoT-Lab,22.4,51.1
1c:bf:ce:15:ec:4d,2020-07-12 01:01:52.229795694,IoT-Lab,26.899999618530273,77.69999694824219
b8:27:eb:bf:9d:51,2020-07-12 01:01:53.387041092,IoT-Lab,22.4,51.1
00:0f:00:70:91:0a,2020-07-12 01:01:53.496827602,IoT-Lab,19.600000381469727,75.5999984741211
1c:bf:ce:15:ec:4d,2020-07-12 01:01:56.037443638,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:01:57.071942568,IoT-Lab,22.4,51.1
b8:27:eb:bf:9d:51,2020-07-12 01:02:00.757948875,IoT-Lab,22.4,51.1
00:0f:00:70:91:0a,2020-07-12 01:02:02.673110723,IoT-Lab,19.600000381469727,75.5999984741211
1c:bf:ce:15:ec:4d,2020-07-12 01:02:03.091748476,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:02:04.439673901,IoT-Lab,22.4,51.1
1c:bf:ce:15:ec:4d,2020-07-12 01:02:06.896490335,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:02:08.122249842,IoT-Lab,22.4,51.2
b8:27:eb:bf:9d:51,2020-07-12 01:02:11.794078827,IoT-Lab,22.5,51.3
00:0f:00:70:91:0a,2020-07-12 01:02:13.547588110,IoT-Lab,19.600000381469727,75.5999984741211
1c:bf:ce:15:ec:4d,2020-07-12 01:02:13.917564631,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:02:15.479328156,IoT-Lab,22.4,51.2
00:0f:00:70:91:0a,2020-07-12 01:02:17.362165689,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:02:19.161089897,IoT-Lab,22.4,51.2
1c:bf:ce:15:ec:4d,2020-07-12 01:02:19.330083132,IoT-Lab,26.799999237060547,77.5999984741211
00:0f:00:70:91:0a,2020-07-12 01:02:22.246620893,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:02:22.841760159,IoT-Lab,22.5,51.3
b8:27:eb:bf:9d:51,2020-07-12 01:02:26.527426720,IoT-Lab,22.4,51.3
1c:bf:ce:15:ec:4d,2020-07-12 01:02:27.960697174,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:02:30.211419106,IoT-Lab,22.5,51.3
00:0f:00:70:91:0a,2020-07-12 01:02:30.358062506,IoT-Lab,19.600000381469727,75.5999984741211
1c:bf:ce:15:ec:4d,2020-07-12 01:02:31.766805649,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:02:33.897600412,IoT-Lab,22.4,51.3
00:0f:00:70:91:0a,2020-07-12 01:02:35.247098446,IoT-Lab,19.600000381469727,75.5999984741211
1c:bf:ce:15:ec:4d,2020-07-12 01:02:36.639450550,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:02:37.583441496,IoT-Lab,22.4,51.2
b8:27:eb:bf:9d:51,2020-07-12 01:02:41.269305706,IoT-Lab,22.5,51.3
00:0f:00:70:91:0a,2020-07-12 01:02:43.890621901,IoT-Lab,19.600000381469727,75.5999984741211
1c:bf:ce:15:ec:4d,2020-07-12 01:02:44.726800919,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:02:44.955156803,IoT-Lab,22.4,51.2
00:0f:00:70:91:0a,2020-07-12 01:02:47.707568645,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:02:48.636899948,IoT-Lab,22.5,51.3
1c:bf:ce:15:ec:4d,2020-07-12 01:02:49.600535393,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:02:52.322840929,IoT-Lab,22.4,51.2
00:0f:00:70:91:0a,2020-07-12 01:02:53.673454046,IoT-Lab,19.600000381469727,75.5999984741211
1c:bf:ce:15:ec:4d,2020-07-12 01:02:53.942462206,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:02:56.008701086,IoT-Lab,22.5,51.3
1c:bf:ce:15:ec:4d,2020-07-12 01:02:57.748424053,IoT-Lab,26.799999237060547,77.5999984741211
00:0f:00:70:91:0a,2020-07-12 01:02:58.560794353,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:02:59.693353891,IoT-Lab,22.5,51.3
b8:27:eb:bf:9d:51,2020-07-12 01:03:03.364548683,IoT-Lab,22.4,51.2
1c:bf:ce:15:ec:4d,2020-07-12 01:03:03.745138645,IoT-Lab,26.799999237060547,77.69999694824219
00:0f:00:70:91:0a,2020-07-12 01:03:04.529661654,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:03:07.055716515,IoT-Lab,22.4,51.2
1c:bf:ce:15:ec:4d,2020-07-12 01:03:08.086231232,IoT-Lab,26.799999237060547,77.9000015258789
00:0f:00:70:91:0a,2020-07-12 01:03:10.534744501,IoT-Lab,19.700000762939453,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:03:10.740843296,IoT-Lab,22.4,51.2
1c:bf:ce:15:ec:4d,2020-07-12 01:03:12.961913109,IoT-Lab,26.799999237060547,77.69999694824219
b8:27:eb:bf:9d:51,2020-07-12 01:03:14.426993132,IoT-Lab,22.5,51.3
00:0f:00:70:91:0a,2020-07-12 01:03:17.035090208,IoT-Lab,19.600000381469727,75.5999984741211
1c:bf:ce:15:ec:4d,2020-07-12 01:03:17.842308283,IoT-Lab,26.799999237060547,77.9000015258789
b8:27:eb:bf:9d:51,2020-07-12 01:03:18.112953901,IoT-Lab,22.5,51.3
b8:27:eb:bf:9d:51,2020-07-12 01:03:21.799155712,IoT-Lab,22.5,51.2
1c:bf:ce:15:ec:4d,2020-07-12 01:03:22.185589790,IoT-Lab,26.799999237060547,77.69999694824219
00:0f:00:70:91:0a,2020-07-12 01:03:24.069898367,IoT-Lab,19.600000381469727,75.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:03:25.486711502,IoT-Lab,22.5,51.2
1c:bf:ce:15:ec:4d,2020-07-12 01:03:26.001435518,IoT-Lab,26.799999237060547,77.69999694824219
b8:27:eb:bf:9d:51,2020-07-12 01:03:29.174557686,IoT-Lab,22.5,51.2
00:0f:00:70:91:0a,2020-07-12 01:03:30.036995173,IoT-Lab,19.600000381469727,75.5999984741211
1c:bf:ce:15:ec:4d,2020-07-12 01:03:31.950442791,IoT-Lab,26.799999237060547,77.69999694824219
b8:27:eb:bf:9d:51,2020-07-12 01:03:32.862229824,IoT-Lab,22.5,51.3
00:0f:00:70:91:0a,2020-07-12 01:03:34.930005550,IoT-Lab,19.600000381469727,76.5999984741211
1c:bf:ce:15:ec:4d,2020-07-12 01:03:35.759352684,IoT-Lab,26.799999237060547,77.69999694824219
b8:27:eb:bf:9d:51,2020-07-12 01:03:36.550268173,IoT-Lab,22.5,51.3
b8:27:eb:bf:9d:51,2020-07-12 01:03:40.238384724,IoT-Lab,22.5,51.3
00:0f:00:70:91:0a,2020-07-12 01:03:40.359989166,IoT-Lab,19.700000762939453,75.80000305175781
1c:bf:ce:15:ec:4d,2020-07-12 01:03:41.699605942,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:03:43.925910950,IoT-Lab,22.5,51.3
00:0f:00:70:91:0a,2020-07-12 01:03:45.249549627,IoT-Lab,19.700000762939453,75.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 01:03:47.611829758,IoT-Lab,22.5,51.3
1c:bf:ce:15:ec:4d,2020-07-12 01:03:47.651850462,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:03:51.298012972,IoT-Lab,22.5,51.3
1c:bf:ce:15:ec:4d,2020-07-12 01:03:51.996113062,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:03:54.984014511,IoT-Lab,22.5,51.3
00:0f:00:70:91:0a,2020-07-12 01:03:56.045654297,IoT-Lab,19.700000762939453,75.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 01:03:58.669918776,IoT-Lab,22.5,51.3
1c:bf:ce:15:ec:4d,2020-07-12 01:04:00.623708010,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:04:02.353154898,IoT-Lab,22.5,51.3
00:0f:00:70:91:0a,2020-07-12 01:04:04.167055368,IoT-Lab,19.700000762939453,75.69999694824219
1c:bf:ce:15:ec:4d,2020-07-12 01:04:04.430514336,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:04:06.038942099,IoT-Lab,22.5,51.3
00:0f:00:70:91:0a,2020-07-12 01:04:08.521294832,IoT-Lab,19.700000762939453,75.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 01:04:09.724965096,IoT-Lab,22.5,51.3
1c:bf:ce:15:ec:4d,2020-07-12 01:04:10.385376215,IoT-Lab,26.799999237060547,77.5999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:04:13.411169529,IoT-Lab,22.5,51.3
00:0f:00:70:91:0a,2020-07-12 01:04:13.946540594,IoT-Lab,19.700000762939453,75.80000305175781
1c:bf:ce:15:ec:4d,2020-07-12 01:04:15.796627283,IoT-Lab,26.799999237060547,77.9000015258789
b8:27:eb:bf:9d:51,2020-07-12 01:04:17.097298861,IoT-Lab,22.5,51.3
1c:bf:ce:15:ec:4d,2020-07-12 01:04:20.682799816,IoT-Lab,26.799999237060547,77.69999694824219
b8:27:eb:bf:9d:51,2020-07-12 01:04:20.783039093,IoT-Lab,22.5,51.3
00:0f:00:70:91:0a,2020-07-12 01:04:21.516750813,IoT-Lab,19.700000762939453,76.0999984741211
b8:27:eb:bf:9d:51,2020-07-12 01:04:24.468956709,IoT-Lab,22.5,51.3
1c:bf:ce:15:ec:4d,2020-07-12 01:04:24.488193989,IoT-Lab,26.799999237060547,77.69999694824219
00:0f:00:70:91:0a,2020-07-12 01:04:27.479506016,IoT-Lab,19.600000381469727,75.69999694824219
b8:27:eb:bf:9d:51,2020-07-12 01:04:28.154980898,IoT-Lab,22.5,51.3
1c:bf:ce:15:ec:4d,2020-07-12 01:04:29.900870562,IoT-Lab,26.799999237060547,77.9000015258789
b8:27:eb:bf:9d:51,2020-07-12 01:04:31.841111898,IoT-Lab,22.5,51.3
1c:bf:ce:15:ec:4d,2020-07-12 01:04:34.775602341,IoT-Lab,26.799999237060547,77.69999694824219
00:0f:00:70:91:0a,2020-07-12 01:04:35.055581093,IoT-Lab,19.700000762939453,75.80000305175781
b8:27:eb:bf:9d:51,2020-07-12 01:04:35.527448177,IoT-Lab,22.5,51.3
b8:27:eb:bf:9d:51,2020-07-12 01:04:39.212390423,IoT-Lab,22.5,51.3
